511,3044253
512,3188262
513,3063933
514,3345359
515,3151974
516,3078586
517,3160732
518,3059377
519,3204842
520,3334983
521,3230483
522,3152915
523,3113277
524,3116547
525,3464860
526,3111774
527,3094014
528,3150929
529,3128779
530,3321146
531,3164839
532,3067527
533,3174575
534,3173999
535,3281554
536,3336111
537,3092838
538,3112576
539,3044289
540,3201871
541,3222545
542,3065858
543,3157880
544,3057326
545,3114897
546,3276121
547,3188177
548,3024440
549,3044214
550,3040590
551,3359077
552,3101877
553,3034802
554,3235309
555,3018413
556,3221119
557,3183417
558,3070152
559,3110200
560,3125191
561,3157705
562,3338229
563,3122892
564,3020659
565,3128486
566,3101080
567,3250051
568,3202847
569,3111032
570,3167922
571,3123698
572,3295172
573,3134884
574,3144431
575,3260655
576,3352082
577,3292002
578,3321519
579,3043568
580,3556657
581,3782642
582,3453363
583,3248584
584,3051659
585,3035821
586,3127345
587,3191053
588,3413103
589,3116915
590,3132671
591,3108626
592,3094668
593,3360101
594,3090641
595,3031602
596,3155577
597,3151779
598,3341895
599,3211886
600,3206942
601,3119543
602,3275335
603,3228978
604,3236531
605,3036695
606,3092911
607,3046342
608,3175139
609,3260751
610,3064553
611,3048308
612,3321531
613,3436430
614,3402628
615,3347761
616,3342290
617,3264215
618,3308722
619,3413917
620,3362677
621,3321537
622,3169425
623,3364253
624,3233995
625,3188560
626,3129191
627,2990583
628,3093118
629,3373531
630,3198828
631,3021516
632,3053903
633,3014595
634,3191063
635,3376384
636,3071537
637,3032297
638,3010291
639,3215015
640,3252013
641,3149678
642,3126317
643,2995056
644,3067148
645,3315087
646,3082703
647,2988564
648,3139393
649,3059867
650,3242153
651,3106742
652,3102071
653,3312237
654,3339607
655,3208523
656,3212950
657,3085008
658,3043196
659,3043931
660,3112554
661,3290040
662,3150127
663,3202780
664,3254888
665,3280465
666,3357567
667,3074289
668,3027748
669,3104927
670,3092043
671,3239024
672,3165793
673,3013007
674,3138109
675,3022431
676,3066681
677,3321048
678,3074231
679,3016796
680,3121908
681,3047302
682,3323799
683,3181880
684,3001373
685,3024449
686,3060493
687,3226907
688,3255362
689,3031076
690,3116953
691,3029996
692,3210594
693,3280492
694,3090043
695,3020336
696,3161847
697,3110171
698,3342243
699,3144189
700,3024078
701,3215286
702,3116396
703,3438955
704,3225048
705,3200270
706,3086015
707,3149355
708,3514938
709,3282854
710,3171538
711,3071672
712,3204413
713,3330506
714,3355034
715,3121719
716,3233159
717,3070567
718,3123660
719,3335908
720,3175466
721,3046589
722,3117464
723,3127869
724,3353434
725,3314015
726,3029034
727,3130670
728,3084727
729,3312375
730,3156117
731,3042167
732,3141400
733,3053359
734,3222437
735,3188485
736,3049627
737,3103905
738,3018066
739,3128878
740,3374122
741,3124677
742,3009285
743,3149384
744,3089732
745,3646648
746,3450590
747,3360295
748,3263666
749,4011868
750,3611344
751,3414875
752,3384452
753,3391057
754,3510393
755,3581592
756,3416403
757,3297326
758,3200336
759,3456467
760,3341194
761,3211712
762,3139000
763,3138376
764,3449674
765,3439545
766,3400532
767,3361720
768,3135341
769,3313400
770,3715057
771,3320464
772,3251711
773,3295700
774,3604471
775,3254887
776,3368995
777,3153456
778,3129525
779,3631803
780,3373524
781,3077933
782,3126301
783,3032241
784,3490986
785,3505453
786,3364473
787,3365434
788,3090634
789,3547693
790,3433160
791,3149750
792,3144298
793,2996806
794,3360992
795,3470095
796,3091125
797,3210906
798,3004291
799,3222545
800,3495944
801,3229162
802,3030201
803,3131118
804,3113519
805,3281424
806,3157838
